company_name,job_title,location,page_number,posted_time,search_keyword,technologies,years_of_experience
Charisma Design -,Frontend,"Nasr City,",12,,Web Application Developer,"·,HTML5,·,CSS3,·,JavaScript,·,Vue.js,·,nuxstjs",
Algoriza -,Senior .NET Developer,"Giza,",21,14 days,software,"·,CSS,·,Development,·,SQL,·,HTML5,·,.Net",
Kgroup -,Fleet Manager,"Nasr City,",21,14 days,software,"·,Fleet Management,·,Fleet,·,Logistics,·,Engineering,·,gps,·,Maintenance,·,Management",
Wadi Group -,Database Expert ERP,"Sheikh Zayed,",21,18 days,software,"·,Computer Engineering,·,Computer Science,·,DBMS,·,Engineering,·,Information Technology (IT),·,Linux,·,Oracle,·,SOA",
ECRAL -,General Accountant,"Nasr City,",21,14 days,software,"·,Accounting,·,AR,·,CMA,·,CPA,·,excel,·,Finance,·,Financial Analysis,·,GAAP",
Lemonspaces -,Front Desk Officer,"New Cairo,",21,14 days,software,"·,Microsoft,·,Management,·,Hospitality,·,Front desk,·,Education,·,Communication,·,office",
Creative Motion -,Sr. UI UX Designer,"Maadi,",21,9 days,software,"·,Adobe illustrator,·,adobe,·,UI/UX,·,illustrator,·,photoshop,·,Design,·,Computer Science,·,figma,·,UI",
51 Talk -,Telesales Specialist,"Maadi,",21,9 days,software,"·,Communication,·,Communication skills,·,Customer,·,Customer Service,·,English,·,Sales,·,sales skills",
Quantanite -,AI Engineer,"Maadi,",21,18 days,software,"·,AI,·,Algorithms,·,Computer Science,·,Information Technology (IT),·,Engineering,·,Python",
Confidential -,AI Prompt and Business Integrator - Full Time Remotely,"Sidi Bishr,",21,14 days,software,"·,Artificial Intelligence (AI)",
Creative Motion -,Unreal Developer,"Maadi,",21,14 days,software,"·,Unreal Engine,·,unreal,·,Game development,·,Computer Science",
OLIS Holding  -,Cost Accountant,"10th of Ramadan City,",21,15 days,software,"·,accountant,·,Accounting,·,Cost,·,Cost Accountant,·,Cost Accounting,·,excel,·,GAAP,·,analytical",
LIVING IN INTERIORS - EGYPT -,IT Network Engineer,"New Cairo,",21,15 days,software,"·,Networks,·,Computer,·,CCNA,·,Information Technology (IT),·,Database,·,Internet",
شركة انتراكتيف العربية السعودية المحدودة -,Sharepoint CMS Developer,"Cairo,",21,14 days,software,"·,Sharepoint,·,Portal,·,solution,·,ECM,·,.Net,·,CMS,·,Computer Science,·,Information Technology (IT),·,Microsoft",
CLS Learning Solutions -,Instructors (Min 5 Years Exp.),"Cairo,",21,18 days,software,"·,Training,·,Teaching,·,Computer Engineering,·,Computer Science,·,Development,·,Education,·,Instructor,·,Science",
aladawy advanced system -,Graphic Designer,"Abdeen,",21,18 days,software,"·,Adobe illustrator,·,photoshop,·,indesign,·,Graphic,·,Adobe Photoshop,·,Arts,·,Graphic Design",
Intouch CX  -,French Operation Manager,"Maadi,",6,,Ai,"·,Operations,·,operation manager,·,bpo,·,Contact Center,·,French,·,team leading",
Genpact -,Genpact || Sales team in digital marketing,"New Cairo,",6,,Ai,"·,Sales,·,English,·,Marketing,·,Digital Marketing,·,Communication,·,media",
ارم -,Advertising and Motion Graphic Designer,"Madina,",6,,Ai,"·,Adobe Photoshop,·,Design,·,dreamweaver,·,Graphic Design,·,indesign,·,photoshop,·,Software",
Bright Creations -,DAZU - React Frontend Developer,"Smart Village,",6,,Ai,"·,Sass,·,JavaScript,·,CSS,·,UI,·,Frontend,·,HTML5,·,Software Development,·,Vue.js",
UNLOCK -,Customer Success Specialist,"Cairo,",6,,Ai,"·,Customer Care,·,Account Management,·,Business Development,·,Presentation Skills,·,business,·,Communication,·,English,·,Management",
Avanguard -,E-Learning Art Director,"New Cairo,",6,,Ai,"·,After Effects,·,Art,·,Creative,·,Design,·,digital media,·,Adobe Photoshop,·,Graphic Design,·,Graphic,·,Fine Arts",
Confidential -,Senior Flutter Developer (On-site),"Nasr City,",6,8 days,Ai,"·,Android Development,·,Flutter,·,APIs,·,Software Development,·,iOS,·,Android,·,Github,·,Information Technology (IT),·,Flutter developer",
Confidential -,Content Creator,"New Cairo,",6,28 days,Ai,"·,English,·,Content,·,Website Content,·,writer,·,Writing,·,Content Creation,·,Content Writing,·,Content Development,·,Content Management",
ISpeedtoLead -,Cold Calls Director (Real Estate – Remote),"Boston,",6,9 days,Ai,"·,Cold Calling,·,Cold Calls,·,calls,·,Real Estate,·,Sales,·,sales skills,·,Sales Target",
Kaffy Technologies -,Graphic Designer,"Cairo,",6,1 month,Ai,"·,Adobe Photoshop,·,Adobe illustrator,·,Designer,·,Graphic Design,·,graphic designer,·,Graphic,·,Design,·,Video Editing,·,Video Montage",
USAM -,Program Management Internship,"Heliopolis,",6,16 days,Ai,"·,Marketing,·,Internship,·,Project Management,·,Program Management",
My Cash Software -,Sales Specialist,"Cairo,",6,16 days,Ai,"·,Sales,·,CRM Software,·,CRM,·,Marketing,·,Retail,·,sales skills,·,Sales Target,·,business,·,Customer Service",
Egypt Education Platform -,Innovation Lead,"Rehab City,",6,1 month,Ai,"·,Information Technology (IT),·,Innovation,·,Educational Technology,·,Data Integration",
SellAbroad -,Chief Technology Officer,"New Cairo,",6,1 month,Ai,"·,e-commerce application,·,Shopify Integration,·,Hiring,·,Professional Scrum Master,·,Communication,·,Computer Engineering,·,Computer Science,·,Information Technology (IT),·,Logistics",
Genie -,Full Stack Developer,"Alsadat City,",6,1 month,Ai,"·,React,·,Django Framework,·,Python,·,tailwindcss,·,Full Stack Developer,·,JavaScript,·,Odoo,·,Computer Science",
Gazelle Envelope Manufacturers  -,Social Media Marketer,"6th of October,",13,14 days,Web Application Developer,"·,Communication,·,Content,·,Copywriting,·,Creative,·,Marketing,·,media,·,Online Marketing,·,SEO,·,Social Media",
Fixed Solutions -,Senior Network Security Engineer,"Cairo,",13,9 days,Web Application Developer,"·,Engineering,·,Information Technology (IT),·,Installation,·,Networks,·,Computer Science,·,Network Security,·,Maintenance",
Fixed Solutions -,Senior Android Developer,"Cairo,",13,2 months,Web Application Developer,"·,Android,·,APIs,·,Software Engineering,·,UI,·,Information Technology (IT),·,Design,·,Computer Science,·,Engineering",
Nahdet Misr Publishing Group -,Sharepoint Administrator,"Mohandessin,",13,21 days,Web Application Developer,"·,Azure,·,Business Administration,·,ITIL,·,Information Technology (IT),·,Sharepoint,·,MicrosoftSharePoint,·,ITI,·,Microsoft Dynamics 365",
Nacita -,Full-stack Software Engineer,"Cairo,",13,21 days,Web Application Developer,"·,full-stack engineer,·,software engineeer,·,angular,·,Agile,·,Java,·,nodejs,·,Kubernetes,·,Google Cloud",
Informatique Education -,Senior Front end Developer-React (Cairo& upper Egypt),"Assiut,",13,2 months,Web Application Developer,"·,Computer Science,·,Information Technology (IT),·,React,·,React.js,·,React Native,·,CSS3,·,HTML5",
ComeX Engineering Company -,Marketing Specialist,"Giza,",13,24 days,Web Application Developer,"·,Digital,·,Digital Marketing,·,E-Marketing,·,digital marketing,·,Marketing,·,SEO,·,Social Media,·,Writing",
Vivo Egypt   -,Social Media Manager,"Maadi,",13,21 days,Web Application Developer,"·,Online Marketing,·,media,·,E-Marketing,·,Creative,·,Social Media,·,Telecommunication,·,Telecom,·,Marketing Communication,·,Copywriting",
Ayady4040 -,.NET Developer (Mid-Level),"Moharam Bek,",13,2 months,Web Application Developer,"·,.Net,·,Angular,·,Database,·,Design,·,VB.net,·,SQL,·,Programming Language",
Ayoun Masr Co For Tourism Development -,Social Media Manager,"New Cairo,",13,25 days,Web Application Developer,"·,Content,·,Copywriting,·,Creative,·,E-Marketing,·,Online Marketing,·,Social Media,·,social,·,Marketing,·,media",
Confidential -,Senior Frontend Developer,"Cairo,",13,2 months,Web Application Developer,"·,React,·,CSS3,·,HTML5,·,JavaScript",
Confidential -,Sales & Marketing Executive,"Haram,",13,23 days,Web Application Developer,"·,Communication,·,Sales,·,Sales Target,·,Social Media,·,sales skills,·,business,·,Business Administration,·,CRM",
SellAbroad -,Frontend Engineer,"New Cairo,",13,1 month,Web Application Developer,"·,Agile,·,JavaScript,·,React,·,typescript,·,tailwind",
Confidential -,UI UX Designer,"New Cairo,",13,25 days,Web Application Developer,"·,Figma,·,Design,·,UX,·,UI",
Akhnaton Trading and distribution - EVA Group Limted -,Corporate Communications Specialist,"Abdeen,",13,28 days,Web Application Developer,"·,Communication,·,Social Media,·,Content Creation,·,Corporate Communications",
AHS Group  -,Network Engineer,"6th of October,",17,2 months,Data engineer,"·,Computer Science,·,Network,·,Information technology,·,Information Technology (IT)",
Marseilia -,Architectural Design Engineer,"Sidi Gaber,",17,2 months,Data engineer,"·,Architecture,·,CAD,·,Design,·,Communication,·,Information Technology (IT)",
Track GMBH -,Marketing Executive,"Obour City,",17,1 month,Data engineer,"·,Marketing,·,Marketing manager,·,Sales and marketing,·,sales skills,·,Sales Target,·,Sales,·,Manager,·,Graphic Design",
Otec -,Electrical Engineer.,"Shorouk City,",17,2 months,Data engineer,"·,CAD,·,Electrical",
SASA -,Electrical Maintenance Engineer,"10th of Ramadan City,",17,2 months,Data engineer,"·,English,·,Management,·,Maintenance,·,Electrical",
AZURE -,Technical office Engineer (Construction),"New Cairo,",17,2 months,Data engineer,"·,3D Max,·,Architecture,·,CAD,·,AutoCAD,·,Microsoft Office,·,Construction,·,Sketching",
Biddex  -,Automotive Operations Director,"Heliopolis,",17,9 days,Data engineer,"·,Analysis,·,Automotive,·,business,·,Communication,·,Customer Satisfaction,·,Leadership",
Rashideen Egypt for Trade  -,Software developer,"Katameya,",17,,Data engineer,"·,API,·,Software,·,Software Development,·,CSS,·,HTML,·,Web API",
S G D -,Technical Office Architect,"Alamein,",17,,Data engineer,"·,Architect,·,Architecture,·,Communication,·,AutoCAD,·,Technical Office",
L'azurde for Jewelry -,Supply Chain Manager,"Riyadh,",17,,Data engineer,"·,Logistics,·,Manufacturing,·,Procurement,·,Purchasing,·,Supply Chain",
Etisalat Egypt -,MIS Senior Specialist,"Maadi,",17,,Data engineer,"·,Communication,·,computer,·,E-Marketing,·,excel,·,Marketing,·,Human Resources (HR),·,MS Office,·,MS,·,BI",
Wadi Group -,Database Expert ERP,"Sheikh Zayed,",17,18 days,Data engineer,"·,Computer Science,·,DBMS,·,Information Technology (IT),·,Linux,·,Oracle,·,SOA,·,Software Development",
Orient Egypt -,Full Stack .Net Developer,"Dokki,",17,,Data engineer,"·,.Net,·,HTML5,·,JavaScript,·,Software Development,·,Computer Science,·,ASP.Net",
New Plan  -,Maintenance Manager - (Port Said),"Sharq,",17,,Data engineer,"·,Maintenance,·,Electrical Maintenance,·,Mechanical Maintenance,·,Electrical,·,Plumbing,·,Planning Maintenance",
CompuGeorge -,Sales Manager - Physical Security Systems,"Mohandessin,",17,,Data engineer,"·,CCTV,·,Access Control System,·,Sales,·,Electronics,·,physical security,·,Leadership",
Confidential -,business developer,"Heliopolis,",22,18 days,software,"·,Business Development,·,Communication skills,·,Business Administration,·,sales skills",
MCC for confectionery manufacturing -,Payroll Specialist,"10th of Ramadan City,",22,15 days,software,"·,Microsoft Excel,·,Human Resources (HR),·,excel,·,SAP,·,English,·,Payroll,·,ERP",
Coterie -,Finance Manager,"Cairo,",22,15 days,software,"·,Finance,·,Accounting,·,Microsoft Office,·,Commerce,·,Economics,·,MS Excel,·,QuickBooks,·,Skills",
Economic Group  -,Accountant,"New Cairo,",22,15 days,software,"·,Accounting,·,excel,·,Finance,·,MS Excel,·,MS",
Confidential -,Telesales Representative,"Dammam,",22,15 days,software,"·,Communication,·,Sales,·,Telesales,·,computer,·,negotiation skills,·,Customer Service,·,CRM",
Attarji Perfumes عطرجي للعطور -,Accountant,"Giza,",22,15 days,software,"·,Accounting,·,Account Management,·,Finance,·,Financial Analysis,·,Financial Management,·,CMA,·,CPA,·,excel",
Attarji Perfumes عطرجي للعطور -,Senior Accountant,"Giza,",22,15 days,software,"·,Accounting,·,business,·,CMA,·,CPA,·,excel,·,Finance,·,Financial,·,Financial Analysis",
Agroyal fresh for Import & Export -,Logistics Administrator,"6th of October,",22,15 days,software,"·,Management,·,Logistics,·,Administration,·,Business Administration,·,Chain Management,·,Communication,·,Supply,·,Supply Chain",
Nahdet Misr Publishing Group -,Senior Tax Accountant,"Mohandessin,",22,15 days,software,"·,Accounting,·,Tax,·,tax accountant",
Agroyal fresh for Import & Export -,Accountant,"6th of October,",22,15 days,software,"·,Accounting,·,Financial Management,·,excel,·,Finance,·,Financial Analysis,·,CMA,·,CPA,·,GAAP",
Lemonspaces -,Guest Service Agent,"New Cairo,",22,15 days,software,"·,Communication,·,Customer,·,Customer Care,·,Customer Service,·,Customer Support,·,Hospitality,·,Microsoft Office",
SAK Developments -,Senior Accountant,"New Cairo,",22,15 days,software,"·,Accounting",
Meem Development -,Senior Microsoft Dynamics 365 CRM Developer,"Alexandria,",22,15 days,software,"·,Dynamics 365,·,Computer Science,·,Microsoft Dynamics,·,Microsoft dynamics 365,·,CRM,·,HTML,·,Information Technology (IT),·,JavaScript",
Hyundai Rotem -,Accountant,"Cairo,",22,15 days,software,"·,Accounting,·,Finance,·,MS Excel,·,Financial Accounting",
AL MORSHEDY MALL -,Senior Web Merchandiser,"6th of October,",22,15 days,software,"·,Merchandiser,·,Information Technology (IT)",
Dayra Market  -,Mobile Application Developer,"Cairo,",1,,Mobile Application Developer,"·,flutter,·,Firebase",
SalesArm -,Senior Mobile Application Developer,"New Cairo,",1,1 month,Mobile Application Developer,"·,Android,·,Design,·,Information Technology (IT),·,iOS,·,Swift,·,UI",
Madar Soft -,Customer Support Agent – Mobile Applications,"Fleming,",1,16 days,Mobile Application Developer,"·,Customer Communication,·,Conflict Resolution,·,Customer Care,·,Customer Service,·,Customer Support,·,English,·,media",
Guestna -,Mobile Developer (React Native) - Remote,"Cairo,",1,14 days,Mobile Application Developer,"·,React Native,·,iOS,·,Android,·,JavaScript",
34ML -,Senior Android Developer,"Heliopolis,",1,11 days,Mobile Application Developer,"·,Android,·,Information Technology (IT),·,REST,·,JSON,·,Maintenance,·,Software,·,Computer Science",
34ML -,Senior iOS Developer,"Heliopolis,",1,11 days,Mobile Application Developer,"·,Information Technology (IT),·,Objective-C,·,iOS,·,OOP",
Spark Systems -,Flutter developer (Med: Senior),"Sheikh Zayed,",1,11 days,Mobile Application Developer,"·,Computer Science,·,Information Technology (IT),·,Flutter,·,RESTful,·,UI,·,APIs",
Esmart Company -,Mobile Application Developer - React Native,"Cairo,",1,2 months,Mobile Application Developer,"·,Android,·,iOS,·,React",
Rizme -,Mobile Developer (Flutter),"6th of October,",1,2 months,Mobile Application Developer,"·,flutter",
34ML -,Vue.Js Frontend Developer,"Heliopolis,",1,11 days,Mobile Application Developer,"·,Information Technology (IT),·,REST,·,Objective-C,·,Software Design,·,UI",
DMJ  -,Mobile Application Developer,"Sheraton,",1,2 months,Mobile Application Developer,"·,Android,·,APIs,·,Computer Science,·,Engineering,·,Design,·,Information Technology (IT),·,Software,·,iOS",
SURE International Technology -,Senior Android Developer,"Nasr City,",1,17 days,Mobile Application Developer,"·,Android,·,Computer Science",
Naba Soft  -,Software Tester,"Nasr City,",1,19 days,Mobile Application Developer,"·,Information Technology (IT),·,Quality Control,·,Software,·,Software Tester,·,Software Testing,·,Tester,·,Computer Science",
Aldabboos Group     -,Odoo Developer,"Sheraton,",1,17 days,Mobile Application Developer,"·,Odoo,·,Python,·,REST,·,Software,·,Information Technology (IT)",
Genpact -,PTP AP Payments Specialist,"New Cairo,",7,21 days,Ai,"·,Microsoft Excel,·,Accounting",
Confidential -,Finance Manager,"10th of Ramadan City,",7,1 month,Ai,"·,Accounting,·,Finance,·,Financial Analysis,·,Financial Management,·,SAP,·,Tax,·,Financial,·,CFA",
Genpact -,Digital marketing in Sales team,"New Cairo,",7,23 days,Ai,"·,Sales,·,English,·,Marketing,·,Digital Marketing,·,Communication,·,media",
Specialized Seamless Services  -,Data Analytics Specialist (sales department),"Heliopolis,",7,23 days,Ai,"·,Data Analytics,·,Computer Science",
Genpact -,Junior Ad Sales Specialist,"New Cairo,",7,23 days,Ai,"·,Sales,·,English,·,Marketing,·,Digital Marketing,·,Communication,·,media",
Genpact -,Ads Sales Quality Analyst (QA),"New Cairo,",7,23 days,Ai,"·,Sales,·,QA",
Genpact -,Sales team in digital marketing,"New Cairo,",7,23 days,Ai,"·,Sales,·,English,·,Marketing,·,Digital Marketing,·,Communication,·,media",
samy ayed group -,Agricultural Engineer,"Minya,",7,28 days,Ai,"·,Agricultural,·,Agricultural Engineering,·,Agriculture,·,Farms,·,Irrigation,·,Management,·,Operations,·,Communication,·,Communication skills",
Nile Creations -,WordPress & Web design Video Tutorials and Content Creator,"Heliopolis,",7,25 days,Ai,"·,SEO,·,E-marketing,·,Digital Marketing,·,Social Media,·,Marketing,·,English,·,WordPress",
Confidential -,Frappe & ERPNext Developer,"Riyadh,",7,26 days,Ai,"·,Python,·,jQuery,·,JavaScript,·,HTML,·,erpnext,·,CSS,·,Computer Science",
Osolutions -,Growth Marketing Internship,"Nasr City,",7,26 days,Ai,"·,Digital Marketing,·,Digital,·,Communication,·,Business Development,·,Social Media,·,Marketing,·,Analysis",
Goldbar -,Calling Assistant (Lead Generation & Follow-Ups),"Cairo,",7,27 days,Ai,"·,Sales,·,English,·,Outbound Calls,·,Cold Calling,·,Dialler,·,CRM",
Genpact -,Junior Account Payable Specialist,"Cairo,",7,27 days,Ai,"·,Finance,·,Microsoft Office,·,Payable,·,Accounting,·,Accounts Payable",
Global Brands -,Senior Account Manager - Digital Transformation Advisor,"New Cairo,",7,1 month,Ai,"·,Account Management,·,Business Administration,·,Sales,·,sales skills,·,CRM,·,Communication,·,English",
scandiweb -,Junior Full-stack Developer (React.js + PHP)/Alexandria,"Alexandria,",7,1 month,Ai,"·,PHP,·,React.js,·,Vue.js,·,Magento,·,CSS,·,MySQL,·,GraphQL,·,JS,·,Development",
Confidential -,Full Stack Engineer,"Cairo,",14,1 month,Web Application Developer,"·,Angular,·,React,·,Python,·,Backend,·,Front End",
Spinneys Egypt -,Marketing Specialist,"Maadi,",14,1 month,Web Application Developer,"·,Communication,·,Market Research,·,Social Media,·,Marketing,·,Media Buying,·,Social Media Strategy,·,Digital Marketing Strategy,·,Digital Marketing",
Royal Cyber -,UI UX Designer,"Riyadh,",14,2 months,Web Application Developer,"·,UI,·,UX,·,UI/UX,·,FIGMA,·,Sketch,·,UI Designer,·,UX Designer,·,Adobe XD",
Sandah for micro finance -,Cyber Security Engineer,"Mohandessin,",14,2 months,Web Application Developer,"·,Computer Science,·,Cyber Security,·,Engineering,·,firewalls,·,Network,·,Network Security,·,Security",
Cultiv -,Marketing Specialist,"Heliopolis,",14,2 months,Web Application Developer,"·,Marketing,·,Social Media,·,E-marketing,·,Media,·,Communication Skills,·,Writing,·,Communication,·,Design",
SURE International Technology -,Senior Software Quality Control Engineer,"Nasr City,",14,2 months,Web Application Developer,"·,Computer Science,·,Quality Control,·,Analytical Skills,·,Control,·,Engineering,·,Software Testing",
Quanvex -,UI UX Designer,"Sheikh Zayed,",14,2 months,Web Application Developer,"·,Design,·,Graphic Design,·,UI/UX",
Professional Service - Proserv -,UI UX Designer,"Maadi,",14,1 month,Web Application Developer,"·,Adobe XD,·,Computer Science,·,Design,·,front-end,·,HTML,·,Information Technology (IT),·,Sketch,·,CSS",
Epic Systems -,AI Engineer – Arabic OCR Specialist,"Zamalek,",14,2 months,Web Application Developer,"·,Arabic,·,Computer Science,·,Engineering,·,AI,·,English",
Alexandria For Programming -,UX/UI - Internship - Alexandria,"Bolkly,",14,1 month,Web Application Developer,"·,Design,·,UX,·,ui,·,Wireframe,·,wireframe.cc,·,illustrator,·,Figma,·,Information Technology (IT),·,Technology",
Techno Management -,Microsoft System Administrator,"Nasr City,",14,2 months,Web Application Developer,"·,Microsoft SQL Server,·,Installation,·,Configuration,·,Troubleshooting",
Confidential -,Client Success Manager,"Bath,",14,2 months,Web Application Developer,"·,Account Management,·,Client Support,·,Client Relations,·,Automation Systems,·,Marketing,·,English,·,Customer Care,·,Operations",
RM Events -,Marketing Specialist,"Alexandria,",14,2 months,Web Application Developer,"·,Digital Marketing,·,reels,·,Video Editing,·,Marketing,·,Social Media",
DOT Information Technology -,Cyber Security Specialist,"Cairo,",14,2 months,Web Application Developer,"·,Computer Science,·,Network Security",
Egyptian Company for Medical Investments ECMI -,IT Network Engineer,"Cairo,",14,2 months,Web Application Developer,"·,Information Technology (IT),·,Networking,·,Security",
LEONI Wiring System Egypt S.A.E -,Head of Operations Quality,"Nasr City,",18,,Data engineer,"·,Management,·,Operations,·,Six Sigma,·,quality,·,Manufacturing",
Floortec -,Raw material sourcing specialist (chemical Background),"6th of October,",18,9 days,Data engineer,"·,Raw Material Sourcing Specialist,·,Procurement Support,·,Construction Chemicals,·,Building Materials,·,Resin Products,·,Chemical Manufacturing,·,Raw Material Specifications",
Stratoil Energy Services -,Account Manager,"New Cairo,",18,,Data engineer,"·,Account Management,·,Business Administration,·,Sales,·,sales skills,·,Software,·,Oil Field,·,Training",
Dr.Greiche  -,Senior Production Engineer,"10th of Ramadan City,",18,2 months,Data engineer,"·,Communication skills,·,Production,·,Leadership,·,Manufacturing,·,Mechanical",
Egabi FSI -,Senior Java Developer,"Sheraton,",18,12 days,Data engineer,"·,Git,·,Information Technology (IT),·,Java,·,OOP,·,Software,·,Computer Science",
GET Group- Egypt -,Mid - Level / Senior Quality Control Engineer,"Sheraton,",18,2 months,Data engineer,"·,Agile,·,Programming,·,Testing,·,Automation,·,API,·,Information Technology (IT)",
Decorative Glass And Arab Union Glass Group -,Production Manager,"Obour City,",18,14 days,Data engineer,"·,Communication skills,·,Lean manufacturing,·,LEAN,·,Leadership,·,Management",
Milkys - The Milkman -,Feeding Section Head,"Noubaria,",18,,Data engineer,"·,Management,·,Leadership,·,Communication,·,Microsoft Office",
El-Amir Group -,Junior System Engineer,"Nozha,",18,2 months,Data engineer,"·,Information Technology (IT)",
Energya Steel Fabrication- Elsweedy Helal -,Cost Controller,"10th of Ramadan City,",18,,Data engineer,"·,Accounting,·,Business Administration,·,Communication skills,·,CMA,·,Construction,·,Cost,·,Control",
Sinoma-cdi -,Sales Coordinator,"Salam City,",18,12 days,Data engineer,"·,Administration",
Great Foods -,Quality Assurance Manager - Food Industry,"Bourj Alarab,",18,,Data engineer,"·,Communication,·,Agriculture,·,food safety,·,Quality Assurance,·,Quality Control,·,Quality Management,·,Food,·,Management",
Confidential -,Senior Database Developer,"Cairo,",18,9 days,Data engineer,"·,Database developer,·,developer,·,Software Development,·,Java,·,Mysql Database,·,Information Technology (IT),·,Database Design",
34ML -,Senior Android Developer,"Heliopolis,",18,11 days,Data engineer,"·,Android,·,Information Technology (IT),·,REST,·,JSON,·,Maintenance,·,Mobile application,·,Software,·,Computer Science",
ICIS -,Senior Full Stack Developer .Net + Angular,"New Cairo,",18,9 days,Data engineer,"·,Computer Science,·,Information Technology (IT),·,Oracle,·,SQL,·,Asp.Net,·,MVC,·,HTML5",
Confidential -,Sales Specialist,"Heliopolis,",23,11 days,software,"·,Sales,·,sales skills,·,Sales Target,·,Marketing,·,Customer Service,·,Experience",
Riven -,B2B Sales Executive,"Cairo,",23,16 days,software,"·,B2B Sales,·,B2B,·,Sales,·,sales skills,·,Sales Target,·,Negotiation,·,Leads",
Synergy Markets -,IT Director,"New Cairo,",23,19 days,software,"·,CCNA,·,Networks,·,Hardware Support",
Mrhome -,Sales Engineer,"New Cairo,",23,16 days,software,"·,Applied Arts,·,AutoCAD,·,Communication,·,Customer Service,·,Engineering,·,Furniture,·,Design",
Nile University -,Software Developer,"Sheikh Zayed,",23,2 months,software,"·,Agile,·,Computer Science,·,Engineering,·,Information Technology (IT),·,Java,·,MySQL,·,Programming",
sumthinghub -,Social Media Account Manager,"6th of October,",23,16 days,software,"·,account manager,·,Manager,·,Creative,·,Account Management,·,Business Administration,·,business,·,Communication,·,CRM,·,Customer Service",
Ultimate Solutions Egypt -,Senior .NET Core Developer,"Abu Qir,",23,19 days,software,"·,AWS,·,Azure,·,Computer Science,·,Design,·,Development,·,Information Technology (IT),·,Linq",
Mobica -,Accounting Manager,"Dokki,",23,16 days,software,"·,Accounting,·,Finance,·,Financial Analysis,·,Financial Reporting,·,Financial Management",
Confidential -,Value Engineer,"Riyadh,",23,16 days,software,"·,Civil Engineering,·,Project Management,·,Cost Control,·,Engineering,·,Primavera,·,Construction",
Confidential -,Projects Architect Manager,"Riyadh,",23,16 days,software,"·,Project Management,·,Cost Control,·,Engineering,·,Primavera,·,Construction,·,PMP,·,Planning",
SMSA EXPRESS -,Accountant,"Dokki,",23,16 days,software,"·,Accounting,·,Cash Flow,·,Finance,·,Financial Analysis,·,English,·,QuickBooks,·,MS Excel,·,Financial Management",
LAZARO SCENT  -,Senior Accountant,"Smouha,",23,16 days,software,"·,Accounting,·,ERP,·,Financial,·,Finance,·,Financial Management,·,Retail",
KZ for Pesticides and Chemicals.  -,Mechanical Engineer,"Kafr Alzayat,",23,16 days,software,"·,CAD,·,Electrical Engineering,·,Engineering,·,Maintenance,·,Manufacturing,·,Mechanical,·,Mechanical Engineering,·,Materials",
Monglish Academy -,Front End Developer,"Alexandria,",23,16 days,software,"·,front-end,·,Information Technology (IT)",
Get AI Driven -,AI Solutions Architect,"Cairo,",23,20 days,software,"·,AI,·,Architecture,·,Computer Engineering,·,APIs,·,Computer Science,·,DevOps,·,Engineering,·,English,·,JavaScript",
Microwize -,Senior React Native Mobile Developer - On-site,"Sheraton,",2,2 months,Mobile Application Developer,"·,Communication skills,·,Computer Science,·,Information Technology (IT),·,IT,·,Team Player,·,English,·,Software,·,Design",
Alexandria For Programming -,Flutter Mobile Developer - internship - Remotely,"Bolkly,",2,2 months,Mobile Application Developer,"·,Information Technology (IT),·,flutter,·,dart,·,Software,·,Software Engineering",
AZ For Trade & Marketing -,Sales Executive,"Mokattam,",2,,Mobile Application Developer,"·,sales skills,·,Sales,·,Executive,·,Software Sales,·,CRM Software,·,Sales Executive,·,CRM",
Rizme -,Mobile Team Lead (Flutter),"6th of October,",2,2 months,Mobile Application Developer,"·,Software Engineering",
34ML -,Senior QA Engineer,"Heliopolis,",2,11 days,Mobile Application Developer,"·,Information Technology (IT),·,UI,·,AngularJS,·,PHP",
Confidential -,Flutter Developer,"Hadayek Alkobba,",2,21 days,Mobile Application Developer,"·,flutter,·,Andriod and IOS,·,Firebase",
Alexandria For Programming -,Flutter Mobile Developer - Saudi Arabia Remotely,"Alexandria,",2,2 months,Mobile Application Developer,"·,Android,·,Agile,·,Computer Science,·,APIs,·,flutter,·,Information Technology (IT),·,Git",
Aqarmap.com -,Flutter Developer,"Nasr City,",2,2 months,Mobile Application Developer,"·,API,·,flutter,·,Firebase,·,Agile",
Confidential -,Senior Flutter Developer (On-site),"Nasr City,",2,8 days,Mobile Application Developer,"·,Flutter,·,APIs,·,iOS,·,Android,·,Github,·,Information Technology (IT)",
eBSEG -,Full Stack Developer,"Maadi,",2,,Mobile Application Developer,"·,.Net,·,Computer Science,·,Information Technology (IT),·,Software,·,SQL,·,JavaScript",
Gahbiz.com -,Web Developer,"Sidi Gaber,",2,,Mobile Application Developer,"·,API,·,backend,·,Computer Science,·,front-end,·,Information Technology (IT),·,Js,·,Laravel,·,Node.js",
3rabapp -,Flutter Developer With Android Background,"Glim,",2,1 month,Mobile Application Developer,"·,Android,·,APIs,·,Computer Science,·,flutter,·,Engineering,·,Design,·,Information Technology (IT)",
Bright Creations -,DAZU - React Frontend Developer,"Smart Village,",2,,Mobile Application Developer,"·,Sass,·,JavaScript,·,CSS,·,UI,·,Frontend,·,HTML5,·,Vue.js",
classera -,Full Stack Developer,"New Beni Suef,",2,,Mobile Application Developer,"·,Computer Science,·,Java,·,MySQL,·,React,·,.Net,·,Full Stack",
