search_keyword,page_number,job_title,company_name,location,posted_time,years_of_experience,technologies
software,17,Finance Manager,Confidential -,"New Cairo,",11 days,,"·,Accounting,·,Bookkeeping,·,Economics,·,excel,·,Finance,·,Financial,·,Financial Analysis"
software,17,Junior Accountant,Leader cosmetics -,"Badr City,",11 days,,"·,Accounting,·,Financial,·,Financial Analysis,·,Microsoft Office,·,Finance,·,Financial Reporting"
software,17,Cost Accountant - Furniture Manufacturing,C.Reality  -,"Abu Rawash,",11 days,,"·,Cost Accountant,·,accountant,·,Cost,·,Cost Accounting,·,Finance,·,Accounting,·,Budgeting,·,Financial Analysis,·,Manufacturing"
software,17,Finance Manager,Banati Foundation -,"6th of October,",11 days,,"·,Financial Analysis,·,excel,·,Finance,·,Accounting,·,Bookkeeping,·,Financial,·,Financial Management,·,Management"
software,17,Junior design Architect,Elgabaly Architects -,"New Cairo,",11 days,,"·,Design,·,Architecture,·,Sketchup,·,Adobe Creative Suite,·,Creative,·,AutoCAD,·,3d max,·,3D"
software,17,Site Admin,Rowad Modern Engineering -,"Alsadat City,",11 days,,"·,Admin,·,Administration,·,Site,·,AWS,·,Construction,·,Management,·,Microsoft Office"
software,17,Telesales Executive,consmass -,"Cairo,",12 days,,"·,CRM,·,Communication,·,Customer Service,·,negotiation skills,·,Sales,·,sales skills,·,Skills,·,Telesales"
software,17,Treasury Accountant - & AR Accountant,Image Developments -,"6th of October,",12 days,,"·,Accounting,·,ERP,·,ERP System,·,Financial,·,Odoo,·,Real Estate,·,Treasury"
software,17,Technical Sales Engineer,Caliteck -,"Nasr City,",13 days,,"·,Communication,·,English,·,Engineering,·,AutoCAD,·,technical,·,Pre-Sales,·,Sales"
software,17,Backend Developer,brmja tech -,"Faisal,",,,"·,Backend developer,·,Laravel,·,PHP,·,Mysql Database,·,Computer Programs,·,Computer Science,·,Information Technology (IT),·,Microsoft Programs,·,SQL"
software,17,Customer Service Agent,IQRA Network -,"Abbassia,",,,"·,Presentation,·,Service,·,Skills,·,Support,·,Communication,·,CRM Systems,·,Customer"
Data engineer,17,Design Manager,Elgabaly Architects -,"New Cairo,",,,"·,Design,·,Design Management,·,Architecture,·,AutoCAD,·,Revit,·,Adobe Photoshop,·,Adobe Illustrator,·,Microsoft Office"
Data engineer,17,Commissioning Engineer,IETOS -,"Sheraton,",2 months,,"·,Commissioning"
Data engineer,17,Electrical Engineer,Hyundai Rotem -,"Port Said,",2 months,,"·,Electrical,·,MS Office,·,English,·,Time Management,·,communication skills"
Data engineer,17,Mechanical Engineer,Hyundai Rotem -,"Port Said,",2 months,,"·,Maintenance,·,Railway,·,Rolling Stock,·,Preventive Maintenance,·,MMIS"
Data engineer,17,Senior Power BI Developer,BI-Technologies -,"New Cairo,",2 months,,"·,Computer Science,·,Power BI,·,SSRS,·,BI,·,SQL,·,Microsoft Power BI"
Data engineer,17,QS Engineer (Civil),Confidential -,"New Cairo,",2 months,,"·,Civil,·,Infrastructure,·,Construction,·,Quantity Surveying,·,CAD,·,Microsoft Office,·,Contracting"
Data engineer,17,IT Compliance Auditor,Pharma Overseas  -,"Cairo,",,,"·,Computer Science,·,Information Technology (IT),·,IT"
Data engineer,17,Backend Developer,"Telecom Systems Provider, LLC -","Maadi,",12 days,,"·,CI/CD,·,Android,·,Computer Science,·,Software,·,iOS,·,REST,·,Development,·,Information Technology (IT)"
Data engineer,17,Sales Buzz Application Support Engineer,Quality Business Solutions -,"Maadi,",2 months,,"·,SFA,·,Sales Buzz,·,Automation,·,computer,·,Computer Science,·,Oracle,·,Sales"
Data engineer,17,Senior Electrical / Solar Tender Engineer,GTCI Constructors  -,"Heliopolis,",2 months,,"·,Tendering,·,Proposals,·,AutoCAD,·,Construction,·,Electrical,·,Management,·,Power,·,Technical Office"
Data engineer,17,Accountant,IKK GROUP (KCG -ABUILD) -,"Cairo,",10 days,,"·,Accounting,·,Construction,·,English,·,ERP,·,excel,·,Finance,·,Financial,·,Financial Analysis"
Data engineer,17,Mechanical Designer,Conversion MEP -,"Dubai,",,,"·,AutoCAD,·,2D,·,Mechanical,·,HVAC"
Data engineer,17,Data Entry Clerk,Confidential -,"Shorouk City,",2 months,,"·,Administration,·,Communication skills,·,computer,·,English,·,Microsoft Office"
Data engineer,17,Planning Section Head ( Garment Factory ),Al-Nasser  -,"Fayoum,",,,"·,Communication,·,Production,·,Planning,·,Production Planning,·,Manufacturing"
Data engineer,17,Electrical Design Team Leader,Q Design -,"Maadi,",,,"·,Design,·,Electrical,·,Electrical Design,·,Computer Science,·,Information Technology (IT),·,Revit"
full stack,5,Business Application Developer,Suez Canal container Terminal -,"Port Fuad,",24 days,,"·,application,·,application Developer,·,business application,·,Business Development,·,developer,·,Software Development"
full stack,5,Recruitment Specialist,Jobsglobal.com -,"Nasr City,",1 month,,"·,Human Resources,·,Human Resources (HR),·,human resources management,·,Recruitment,·,Sourcing,·,Recruiter"
full stack,5,Senior Backend Developer,EZeats  -,"Heliopolis,",1 month,,"·,backend,·,Computer Science,·,Information Technology (IT),·,Software Development,·,Engineering,·,Development,·,AWS,·,Node.js"
full stack,5,DevOps Engineer,Bydotpy -,"Maadi,",1 month,,"·,AWS,·,CI/CD,·,DevOps,·,Docker,·,Jenkins,·,Kubernetes,·,Azure"
full stack,5,.Net Core and Angular Developer,Confidential -,"New Cairo,",1 month,,"·,Agile,·,Computer Science,·,core,·,Angular,·,CSS,·,Github,·,Microservices,·,Information Technology (IT),·,JavaScript"
full stack,5,Senior Front-End Developer,Bnaia -,"Maadi,",1 month,,"·,API,·,Computer Science,·,CSS,·,CSS3,·,front-end,·,Git,·,HTML"
full stack,5,Media Buyer,Bold Brand -,"Mokattam,",1 month,,"·,Digital Marketing,·,Marketing,·,digital marketing,·,Social Media,·,senior,·,media,·,Ads"
full stack,5,Recruitment Specialist,Abu Gemeaa -,"New Cairo,",1 month,,"·,HR,·,Human Resources,·,Recruitment"
full stack,5,Development & Delivery Manager,MOBILY INFOTECH LTD INDIA -,"Cairo,",1 month,,"·,project manager,·,.Net,·,Mobile App Development"
full stack,5,Senior UX/UI Designer,Confidential -,"Cape Town,",1 month,,"·,Figma,·,Adobe Creative Suite,·,UI,·,UX,·,Art Director,·,Web and Brand,·,Webflow,·,adobe"
full stack,5,Recruitment Specialist,International co for Electrical & Electronic Industries Electro George -,"Abu Rawash,",1 month,,"·,Microsoft Office,·,Human Resources,·,Business Administration,·,Recruitment,·,Sourcing,·,Recruiter"
full stack,5,Recruitment Specialist,Al-Freeh -,"Maadi,",1 month,,"·,Recruiter,·,Human Resources,·,Administration,·,Recruitment"
full stack,5,Senior Talent Acquisition Specialist,Deyar Misr Properties -,"Cairo,",1 month,,"·,Applicant Tracking Systems,·,Communication,·,Human Resources,·,Human Resources (HR),·,Interviewing,·,Recruiting,·,Recruitment,·,Talent acquisition,·,Talent"
full stack,5,Backend Developer,WTDD -,"6th of October,",1 month,,"·,APIs,·,Node.js,·,PostgreSQL,·,MongoDB,·,OAuth,·,RBAC,·,RESTful APIs,·,GraphQL,·,backend"
full stack,5,Senior PHP Laravel Developer - Saudi Arabaia - Remotely,Alexandria For Programming -,"Alexandria,",1 month,,"·,Computer Engineering,·,APIs,·,Computer Science,·,English,·,Frameworks,·,Information Technology (IT),·,Laravel"
software,18,ERP Implementer,Naba Soft  -,"Nasr City,",11 days,,"·,ERP,·,ERP Solutions,·,ERP Applications,·,Odoo ERP,·,ERP System,·,ERP Implementation"
software,18,Devops Engineer,Egpay -,"Maadi,",16 days,,"·,DevOps,·,CI/CD,·,Engineering,·,Docker,·,Information Technology (IT),·,Computer Science"
software,18,Python Team Lead - AI & Python Engineering,Softec Technologies -,"Cairo,",11 days,,"·,API,·,AWS,·,Communication skills,·,Computer Science,·,Development,·,Docker,·,Engineering"
software,18,Senior Mechanical Design Engineer,Power House Egypt -,"6th of October,",12 days,,"·,Design,·,Engineering,·,Mechanical Engineering,·,Mechanical,·,AutoCAD,·,piping,·,SolidWorks,·,Steel Structure"
software,18,Product Owner,Blue Holding -,"Bab Sharq,",11 days,,"·,Agile,·,business,·,Communication skills,·,Computer Science,·,Information Technology (IT),·,Project Management,·,technical"
software,18,Senior Sharepoint Developer,POM100 -,"10th of Ramadan City,",12 days,,"·,Sharepoint,·,Development,·,Information Technology (IT),·,APIs,·,Azure,·,Computer Science,·,JavaScript"
software,18,Project Manager,Experts -,"Giza,",12 days,,"·,PMP,·,Microsoft Office,·,Construction,·,Engineering,·,Project Management,·,Electrical Engineering,·,Mechanical, Electrical, and Plumbing (MEP)"
software,18,IT Sales Representative,Axone Data -,"Cairo,",16 days,,"·,Computer Science,·,Marketing,·,B2B,·,business,·,Communication,·,Customer Service,·,IT sales,·,IT"
software,18,Senior Oracle Developer,ICIS -,"New Cairo,",12 days,,"·,Computer Science,·,Information Technology (IT),·,Engineering,·,Oracle developer,·,Oracle SQL,·,Oracle PL/SQL,·,ERP"
software,18,Telesales Agent,Beauty wise -,"Cairo,",12 days,,"·,Sales,·,Telesales,·,telesales agent,·,CRM,·,Customer,·,sales skills"
software,18,Compensation And Benefits Senior Specialist,Egypt Education Platform -,"New Cairo,",12 days,,"·,Compensation,·,Labor,·,Payroll,·,Social Insurance,·,HRIS,·,Labor Legislation,·,compesation & benefits,·,Budgeting"
software,18,Senior IOS Engineer,Devency   -,"Nozha,",13 days,,"·,iOS,·,Engineering,·,senior,·,Agile,·,Architecture,·,Communication skills,·,Development"
software,18,Senior Accounting (Real-estate),Misr Elhegaz Group -,"Heliopolis,",12 days,,"·,Analysis,·,excel,·,Finance,·,Real Estate,·,Microsoft Office,·,Financial Analysis"
software,18,Structural Design Engineer,Global Contracting & Steel Structure -,"Maadi,",12 days,,"·,Analysis,·,Civil,·,Civil Engineering,·,AutoCAD,·,Design,·,Engineering,·,structural,·,Technical Office"
software,18,Senior Accountant,Resource Professionals -,"Giza,",12 days,,"·,SAP,·,English language,·,IFRS,·,Accounting,·,business,·,CPA,·,CMA"
Data engineer,18,MEP Tendering Expert,Elsewedy industries -,"New Cairo,",,,
Data engineer,18,Quality Manager – Home & Electrical Appliances,Condor Electronics -,"6th of October,",,,"·,Quality Assurance,·,Communication skills,·,ISO 9001,·,ISO,·,quality,·,Quality Control,·,Quality Management,·,Six Sigma"
Data engineer,18,Sales Manager - Physical Security Systems,CompuGeorge -,"Mohandessin,",14 days,,"·,CCTV,·,Access Control System,·,Sales,·,Electronics,·,physical security"
Data engineer,18,Electrical Site Engineer,Modern Controls  -,"Giza,",2 months,,"·,Electrical,·,Electrical Site"
Data engineer,18,Light Current Engineer,data exploration technology -,"Mokattam,",2 months,,"·,Access Control,·,AutoCAD,·,Electrical,·,Fire Alarm,·,Light Current,·,Light Current Systems"
Data engineer,18,Supply Chain( procurement / Foreign Logistics ),Egyptian Packaging and Plastic Systems Corp -,"Manial,",,,"·,Administration,·,Business Administration,·,Logistics,·,Operations,·,Procurement,·,Shipping,·,Suppliers"
Data engineer,18,Technical Architect,Masar Architects  -,"New Cairo,",,,"·,AutoCAD,·,Architecture,·,Revit,·,English,·,CAD,·,AutoCAD Architecture"
Data engineer,18,Senior social media,engineering tracks -,"Nasr City,",,,"·,Business Development,·,Communication,·,Communication skills,·,Negotiation,·,Advertising,·,campaigns"
Data engineer,18,Backend Developer,Monglish Academy -,"Alexandria,",,,"·,back-end,·,Computer Science,·,Information Technology (IT),·,Software"
Data engineer,18,Backend Developer,brmja tech -,"Faisal,",,,"·,Backend developer,·,Laravel,·,PHP,·,Mysql Database,·,Computer Programs,·,Computer Science,·,Information Technology (IT),·,Microsoft Programs,·,SQL"
Data engineer,18,IoT/PCB Lab Specialist - ASSUIT,Cultiv -,"New Assuit,",,,"·,EAGLE,·,Altium,·,Proteus,·,C,·,Electronics,·,Embedded Systems,·,Hardware,·,IOT"
Data engineer,18,IoT /PCB Lab Specialist - BORG,Cultiv -,"Bourj Alarab,",,,"·,EAGLE,·,Altium,·,Proteus,·,Embedded Systems,·,Hardware,·,IOT,·,PCB,·,Python"
Data engineer,18,Data Analyst,London International Patient Services -,"Heliopolis,",2 months,,"·,Analysis,·,Computer Science,·,BI,·,Power BI,·,Python,·,SQL,·,Information Technology (IT)"
Data engineer,18,Junior Full Stack Developer,Yodawy Med -,"Mohandessin,",10 days,,"·,Computer Science,·,Full Stack,·,Software Development,·,JavaScript"
Data engineer,18,Sales Executives ( Tech Training Sector ),CLS Learning Solutions -,"Cairo,",,,"·,Sales Target,·,Sales,·,sales skills,·,Career Advising,·,Sales Training,·,business,·,Communication,·,Communication skills"
full stack,6,Sr Software Engineer,Erada -,"Maadi,",2 months,,"·,Computer Science,·,Engineering,·,Software Engineering,·,Software Development,·,Software,·,Programming,·,Information Technology (IT)"
full stack,6,Talent Acquisition Specialist,capital elite developments -,"6th of October,",2 months,,"·,Human Resources,·,Human Resources (HR),·,Communication,·,Applicant Tracking Systems,·,Talent acquisition,·,Talent,·,human resources management,·,Management,·,Recruitment"
full stack,6,Senior Talent Acquisition Specialist (Healthcare),Cairoscan -,"Mohandessin,",2 months,,"·,Human Resources,·,Talent,·,Recruitment,·,Recruiting,·,Talent acquisition,·,Interviewing,·,Human Resources (HR),·,Management,·,human resources management"
full stack,6,Senior Talent Acquisition Specialist,Kasrawy Group -,"Abu Rawash,",2 months,,"·,Recruitment,·,Talent acquisition,·,Interviewing,·,human resources management"
full stack,6,Senior .NET Developer,Advanced Solutions -,"Nasr City,",2 months,,"·,back-end,·,Computer Science,·,Software Development,·,.Net,·,Angular,·,Software,·,Software Engineering,·,SQL,·,Web Development"
full stack,6,Talent Acquisition Specialist,El Shorbagy -,"Qalyub,",2 months,,"·,Human Resources,·,Human Resources (HR),·,Microsoft Office,·,Recruiter,·,Recruitment,·,human resources management,·,Sourcing"
full stack,6,Business Development Specialist - B2B SaaS,Pipeline Gurus -,"Heliopolis,",2 months,,"·,B2B Sales,·,B2B,·,Business Development,·,Sales,·,SDR,·,Lead Generation,·,Communication skills,·,SaaS B2B"
full stack,6,"Software Engineer (React js, Django)",Dexi -,"Dokki,",2 months,,"·,React.js,·,Redux,·,Django,·,React Native,·,REST,·,APIs,·,Git,·,Python"
software,19,Senior Receivable Accountant - Real estate experience,La Hacienda  -,"Heliopolis,",12 days,,"·,Accounting,·,excel,·,Finance,·,Financial Accounting,·,Financial,·,Financial Analysis,·,Financial Management"
software,19,Retail Teacher,Confidential -,"Mokattam,",,,"·,Bachelor's degree in business administration, or a related field.,·,Prior teaching experience, preferably at a pedagogy level or in a professional training setting.,·,Industry experience in supply chain management or logistics is highly desirable.,·,Excellent communication, presentation, and interpersonal skills.,·,Commitment to staying current with industry trends and advancements.,·,Excellent English language skills.,·,Proficient in using Microsoft Office Suite.,·,Education"
software,19,Developer ( .Net ),Premium Card -,"Cairo,",12 days,,"·,Information Technology (IT),·,.Net"
software,19,Senior Vendure & Next.js Developer,Dakkaken Group -,"Cairo,",12 days,,"·,Docker,·,Node.js,·,JavaScript,·,Development,·,Js,·,PostgreSQL,·,NestJS,·,Vendure"
software,19,Receptionist,Clinica Joelle  -,"New Cairo,",,,"·,Admin,·,Customer,·,Handling,·,receptionist,·,Administrative Duties,·,Customer Care,·,Customer Support"
software,19,Oracle Apps Developer,Nile Sugar  -,"Ameria,",13 days,,"·,Computer Science,·,Development,·,Linux,·,Oracle,·,SQL,·,APIs,·,Information Technology (IT),·,PL,·,PL/SQL"
software,19,Performance Test Engineer,Tafeel -,"Jeddah,",13 days,,"·,Performance Testing,·,JMeter,·,Computer Science,·,Testing tools"
software,19,Project Analyst - Audit & Asset Protection,Alshaya -,"Nasr City,",13 days,,"·,Analyst,·,Project Management,·,Content Production,·,Project Management Tools"
software,19,Sales Engineer,Stratoil Energy Services -,"Cairo,",13 days,,"·,Sales,·,Sales engineer,·,engineer,·,Oil Field,·,oilandgas,·,Training,·,Business Development"
software,19,Accountant,Stylish Egypt -,"Cairo,",13 days,,"·,accountant,·,Financial Analysis,·,Financial Management,·,excel,·,Finance,·,General Ledger,·,GAAP,·,MS Excel"
software,19,Full stack developer [PHP - Laravel],Confidential -,"New Cairo,",13 days,,"·,Computer Science,·,Information Technology (IT),·,PHP,·,Python"
software,19,B2B Sales Executive,Confidential -,"Nasr City,",13 days,,"·,Sales,·,B2B Sales,·,Sales Executive,·,sales skills,·,Sales Target,·,B2B,·,Marketing"
software,19,Finance Manager,Our Education -,"Riyadh,",13 days,,"·,Accounting,·,Finance,·,Computer Skills,·,Financial Management,·,Financial Reporting,·,Reporting,·,Financial Analysis"
software,19,Treasury Accountant,OPPO Egypt  -,"Nasr City,",14 days,,"·,Accounting,·,Finance,·,Financial Analysis,·,General Ledger,·,Treasury,·,excel"
software,19,AR Senior Supervisor,Confidential -,"6th of October,",14 days,,"·,Accounting,·,Accounts Receivable,·,Communication,·,ERP,·,Finance,·,Financial Analysis,·,Microsoft Office,·,Management"
Data engineer,19,Area Sales Manager (Experienced Non-Manger Position),Sphinx Glass -,"Maadi,",17 days,,"·,Customer Service,·,Communication,·,English,·,Negotiation,·,Presentation Skills,·,Sales Target,·,sales skills"
Data engineer,19,HVAC Maintenance Supervisor,Selah ElTelmeez For Publishing & printing -,"Obour City,",12 days,,"·,HVAC,·,HVAC Systems,·,Air Conditioning,·,Mechanical,·,Maintenance,·,analytical"
Data engineer,19,IT Help Desk,Confidential -,"Qalubia,",,,"·,Computer Science,·,Help desk,·,Information Technology (IT),·,Installation,·,IT Help Desk,·,IT,·,Microsoft"
Data engineer,19,Junior Process Excellence and PMO,Erada -,"Maadi,",13 days,,"·,Quality Assurance,·,Quality Management System,·,Customer Support,·,Finance,·,Telecommunication,·,Telecom"
Data engineer,19,Sales Support Engineer,Deutschland Technology Limited -,"Obour City,",2 months,,"·,AutoCAD,·,MEP,·,Mechanical,·,Microsoft,·,Microsoft Office,·,Sales Suppprt,·,Fire Fighting,·,English"
Data engineer,19,Senior Front End Developer,Al Ateeq Software -,"Heliopolis,",9 days,,"·,Angular,·,Communication skills,·,Computer Science,·,front-end,·,Information Technology (IT),·,UI/UX,·,Development"
Data engineer,19,Senior Media Buyer,engineering tracks -,"Nasr City,",10 days,,"·,Business Development,·,Communication,·,Communication skills,·,Negotiation,·,Advertising,·,campaigns"
Data engineer,19,Planning Engineer,GMC Contracting -,"Nasr City,",2 months,,"·,Planning,·,Project Management"
Data engineer,19,Senior Salesforce Developer,"Nile Bits, LLC -","6th of October,",15 days,,"·,Computer Science,·,Software Development,·,AWS,·,business,·,Communication,·,Information Technology (IT),·,Integration,·,Salesforce"
Data engineer,19,Procurement Specialist,Sphinx Glass -,"Alsadat City,",11 days,,"·,Purchasing,·,Procurement,·,ERP,·,Industrial,·,Manufacturing,·,Supply Chain,·,Computer Skills"
Data engineer,19,Quality Control Supervisor,Olam SVI -,"6th of October,",,,"·,Chemistry,·,Communication,·,GMP,·,Manufacturing,·,Production,·,quality"
Data engineer,19,Chief Technology Officer,In House -,"Mohandessin,",11 days,,"·,CTO,·,Information Technology (IT)"
Data engineer,19,Junior Architect - ( Working Drawings & Revit ),Elgabaly Architects -,"New Cairo,",11 days,,"·,Architecture,·,Sketch Up,·,CAD,·,Revit,·,Drafting,·,Design,·,Drawing"
Data engineer,19,Quality Control Chemist,GlassRock Insulation Co. -,"Alsadat City,",12 days,,"·,quality,·,Quality Assurance,·,Quality Control,·,Science"
Data engineer,19,Power Supply Design Engineer,COLAS RAIL Egypt -,"Downtown,",2 months,,"·,AutoCAD,·,BIM,·,Communication skills,·,English,·,Revit"
software,20,Senior Software Sales,Logic Minds -,"Maadi,",2 months,,"·,Sales,·,English,·,Experience"
software,20,Call Center Advisor,IQRA Network -,"Abbassia,",,,"·,Presentation,·,Service,·,Skills,·,Support,·,Communication,·,CRM Systems,·,Customer"
software,20,Hardware Engineer,ISTQSERVERS  -,"Maadi,",13 days,,"·,Computer Hardware,·,Computer Science,·,Hardware,·,engineer,·,Information Technology (IT)"
software,20,Moodle Developer – API Integration Specialist,ECC Group -,"Nasr City,",13 days,,"·,APIs,·,Computer Science,·,CSS,·,Git,·,HTML,·,Information Technology (IT),·,Integration,·,JavaScript,·,PHP"
software,20,Graphic Designer,GROOVY Medical Spa -,"Heliopolis,",17 days,,"·,illustrator,·,Adobe illustrator,·,Adobe Photoshop,·,Arts,·,Design,·,dreamweaver,·,Fine Arts"
software,20,Accountant,Al safa advanced systems -,"Mohandessin,",14 days,,"·,Finance,·,Accounting,·,Financial Analysis,·,Financial Management,·,excel,·,GAAP,·,General Ledger,·,MS"
software,20,Accountant,Coffee and Cream -,"Sheikh Zayed,",14 days,,"·,Accounting,·,Financial Transactions,·,Payroll,·,Communication,·,Finance,·,Analysis,·,Financial"
software,20,Product Owner,Confidential -,"Irvine,",18 days,,"·,Information Technology (IT),·,Communication,·,Agile,·,Computer Science,·,Development,·,Engineering,·,Product"
software,20,Senior .Net Developer,Akvelon -,"Bellevue,",18 days,,"·,Azure,·,.Net,·,English,·,Communication skills,·,Computer Science,·,Development,·,Information Technology (IT),·,Mssql"
software,20,Project Coordinator,EasyKash -,"Dokki,",9 days,,"·,Startup,·,Project Management,·,Scrum,·,Agile,·,Information Technology (IT)"
software,20,Electrical Design Engineer,Total Air -,"Cairo,",9 days,,"·,Electrical Engineering,·,Engineering,·,CAD,·,Design,·,engineer"
software,20,Sr. Tehnical Office Engineer (Architect),Confidential -,"New Cairo,",10 days,,"·,Architecture,·,Construction,·,Engineering,·,Technical Office,·,AutoCAD,·,Fitting-out,·,Fit-Out"
software,20,Sales Executive,Confidential -,"New Cairo,",15 days,,"·,sales skills,·,Customer Service,·,Sales Target,·,Executive,·,Sales,·,Sales Executive"
software,20,Call Center Agent,IQRA Network -,"Abbassia,",10 days,,"·,Presentation,·,Service,·,Skills,·,Support,·,Communication,·,CRM Systems,·,Customer"
software,20,Video Editor,Confidential -,"Cairo,",15 days,,"·,Adobe After Effects,·,Adobe Premiere,·,Video Editing,·,Motion Graphics,·,adobe,·,Adobe Photoshop,·,Adobe Premiere Pro,·,Editing"
Data engineer,20,HSE Assistant Manager - Fayoum Site,Logistica -,"Fayoum,",12 days,,"·,Nebosh,·,Lead Auditor,·,International Standards,·,Health and Safety,·,ISO 22000:2018,·,ISO 14001,·,ISO 45001,·,NFSA,·,food safety regulations"
Data engineer,20,Senior Electrical Tender Engineer,ICON Holding -,"Helwan,",2 months,,"·,AutoCAD,·,DIALux,·,QS,·,Cost Estimation,·,Tendering,·,analytical,·,Electrical"
Data engineer,20,Structural Technical Office Senior Engineer - Infrastructure,REDCON Construction Co. S.A.E -,"Fayoum,",2 months,,"·,Infrastructure,·,TO,·,AutoCAD,·,Revit,·,Revit MEP"
Data engineer,20,Technical Office Engineer,La Hacienda  -,"Ras Sedr,",2 months,,"·,Civil,·,Construction,·,Cost Control,·,Control,·,Finance,·,Technical Office,·,AutoCAD,·,Microsoft Office"
Data engineer,20,Training Operations Lead,ITIDA -,"Smart Village,",13 days,,"·,Management,·,IT,·,Training"
Data engineer,20,Junior Production Chemist,NILEWOOD  -,"Alsadat City,",13 days,,"·,Production,·,Science,·,Chemistry"
Data engineer,20,Student Information System (SIS) Specialist,Zewail City -,"6th of October,",24 days,,"·,Information Systems,·,Computer Science,·,Software,·,Maintenance,·,Information Technology (IT),·,Analysis"
Data engineer,20,Fleet Manager,Ertekaa -,"Sayeda Zeinab,",17 days,,"·,Fleet Management,·,Fleet,·,FLEET MANAGER,·,Vehicles,·,Trucks,·,Mechanical"
Data engineer,20,Planning Manager – Steel Industry,Energya Steel Fabrication- Elsweedy Helal -,"10th of Ramadan City,",16 days,,"·,ERP,·,Industrial,·,Manufacturing,·,Management,·,Project Management"
Data engineer,20,Mechanical Tender & Estimation Engineer,Daam  -,"Maadi,",2 months,,"·,AutoCAD,·,3D,·,Construction,·,Design,·,Manufacturing,·,Mechanical"
Data engineer,20,Sr Software Engineer,Erada -,"Maadi,",2 months,,"·,Computer Science,·,Software Development,·,Software,·,Programming,·,Information Technology (IT)"
Data engineer,20,Senior Project Manager,United to End Cervical Cancer in Egypt -,"Cairo,",18 days,,"·,Management,·,MS Office,·,Project,·,Project Management,·,Social Media,·,Analysis,·,media,·,Computer Science,·,Financial Management"
Data engineer,20,Mechanical Production Engineer,Minraf  -,"Obour City,",2 months,,"·,Production,·,ISO/TS16949,·,Systems,·,Mechanical"
Data engineer,20,Purchasing Manager - Steel Industry,Energya Steel Fabrication- Elsweedy Helal -,"10th of Ramadan City,",16 days,,"·,ERP,·,Logistics,·,Procurement,·,Purchasing,·,Supply,·,Supply Chain,·,Steel Industry"
Data engineer,20,Production Engineer,Outservingplus -,"Cairo,",2 months,,"·,AutoCAD,·,Design,·,Manufacturing,·,Microsoft Office,·,Planning"
software,21,Localization Project Manager,The Translation Gate -,"Maadi,",15 days,,"·,Project,·,Project Management,·,Communication,·,technical,·,Engineering,·,Information Technology (IT),·,Development,·,Computer Science"
software,21,Senior Salesforce Developer,"Nile Bits, LLC -","6th of October,",15 days,,"·,Computer Science,·,AWS,·,business,·,Communication,·,Information Technology (IT),·,Integration,·,Salesforce"
software,21,Sales Representative,Shema fashion -,"New Cairo,",16 days,,"·,Sales Executive,·,Sales,·,sales skills,·,Sales Target,·,Customer Service,·,CRM,·,MS"
software,21,Senior Process Engineer,ICON Holding -,"Helwan,",12 days,,"·,Information Technology (IT),·,Industrial Engineering,·,Communication skills,·,Engineering,·,Computer Science,·,Mechanical,·,Manufacturing"
software,21,Payroll Specialist,Selah ElTelmeez For Publishing & printing -,"Obour City,",12 days,,"·,Human Resources (HR),·,Payroll,·,Accounting,·,Taxes,·,Microsoft Dynamics,·,English"
software,21,Restaurant Manager,Hirds -,"Alamein,",16 days,,"·,Restaurant Manager,·,restaurant,·,Beverage,·,Food,·,food and beverage,·,Hotels,·,Management,·,Financial Management"
software,21,Sales Executive,Multi M Group  -,"Cairo,",16 days,,"·,Sales,·,sales skills,·,Sales Target,·,Marketing,·,English,·,AutoCAD,·,Sales Executive,·,Executive"
software,21,Graphic Designer,Jazeera Paints -,"10th of Ramadan City,",16 days,,"·,Design,·,Graphic Design,·,Graphic"
software,21,Backend Developer,Charisma Design -,"Nasr City,",16 days,,"·,Agile,·,Computer Science,·,API,·,Information Technology (IT),·,PHP,·,Laravel"
software,21,Senior Accountant,MSG Touristic -,"Nasr City,",16 days,,"·,Accounting,·,business,·,excel,·,Finance,·,CMA,·,CPA,·,Financial"
software,21,Sr. UI UX Designer,Creative Motion -,"Maadi,",12 days,,"·,Adobe illustrator,·,adobe,·,UI/UX,·,illustrator,·,photoshop,·,Design,·,Computer Science,·,figma,·,UI"
software,21,Senior Mechanical Installation Engineer,Egyptian Starch and Glucose  Manufacturing Company -,"Musturad,",13 days,,"·,AutoCAD,·,3D,·,Construction,·,HVAC,·,Engineering,·,Maintenance,·,Mechanical Engineering"
software,21,Sales Account Manager (ERP/Software),IT Systems Corporation -,"6th of October,",2 months,,"·,ERP,·,Sales,·,Business Development,·,Client Relations,·,ERP System"
software,21,Finance Manager,Bavaria Egypt -,"10th of Ramadan City,",17 days,,"·,Financial Management,·,Accounting,·,Finance,·,Oracle,·,CMA,·,CPA,·,CFA,·,Manger"
software,21,General Accountant,Confidential -,"6th of October,",13 days,,"·,Accounting,·,Finance,·,Financial Management,·,Financial Analysis,·,Reporting,·,Financial Reporting,·,MS Office,·,MS"
Data engineer,21,Electrical Engineer,Confidential -,"6th of October,",2 months,,
Data engineer,21,ERP Specialist,Prifix -,"Bourj Alarab,",24 days,,"·,Administration,·,Analysis,·,computer,·,Computer Hardware,·,Computer Science,·,Information Technology (IT)"
